TxSeq,StratTime,EndTime,TimeUse
5253595,2025-03-02T00:06:49.880755Z,2025-03-02T00:06:49.880762Z,7
5253596,2025-03-02T00:06:49.880768Z,2025-03-02T00:06:49.880769Z,1
5253597,2025-03-02T00:06:49.880761Z,2025-03-02T00:06:49.880764Z,3
5253598,2025-03-02T00:06:49.880763Z,2025-03-02T00:06:49.880765Z,2
5253599,2025-03-02T00:06:49.880751Z,2025-03-02T00:06:49.880758Z,7
5253600,2025-03-02T00:06:56.181615Z,2025-03-02T00:06:56.181623Z,8
5253601,2025-03-02T00:06:56.181599Z,2025-03-02T00:06:56.181613Z,14
5253602,2025-03-02T00:06:56.181618Z,2025-03-02T00:06:56.181622Z,4
5253603,2025-03-02T00:06:56.181599Z,2025-03-02T00:06:56.181610Z,11
5253604,2025-03-02T00:07:02.433990Z,2025-03-02T00:07:02.433996Z,6
5253605,2025-03-02T00:07:02.433981Z,2025-03-02T00:07:02.433989Z,8
5253606,2025-03-02T00:07:08.085867Z,2025-03-02T00:07:08.085870Z,3
5253607,2025-03-02T00:07:08.085862Z,2025-03-02T00:07:08.085870Z,8
5253608,2025-03-02T00:07:08.085874Z,2025-03-02T00:07:08.085875Z,1
5253609,2025-03-02T00:07:08.085874Z,2025-03-02T00:07:08.085876Z,2
5253610,2025-03-02T00:07:08.085871Z,2025-03-02T00:07:08.085878Z,7
5253611,2025-03-02T00:07:08.085874Z,2025-03-02T00:07:08.085877Z,3
5253612,2025-03-02T00:07:08.085878Z,2025-03-02T00:07:08.085879Z,1
5253613,2025-03-02T00:07:08.085861Z,2025-03-02T00:07:08.085868Z,7
5253614,2025-03-02T00:07:20.212323Z,2025-03-02T00:07:20.212333Z,10
5253615,2025-03-02T00:07:20.212341Z,2025-03-02T00:07:20.212343Z,2
5253616,2025-03-02T00:07:20.212333Z,2025-03-02T00:07:20.212338Z,5
5253617,2025-03-02T00:07:20.212339Z,2025-03-02T00:07:20.212340Z,1
5253618,2025-03-02T00:07:20.212328Z,2025-03-02T00:07:20.212336Z,8
5253619,2025-03-02T00:07:20.212344Z,2025-03-02T00:07:20.212350Z,6
5253620,2025-03-02T00:07:20.212339Z,2025-03-02T00:07:20.212340Z,1
5253621,2025-03-02T00:07:20.212339Z,2025-03-02T00:07:20.212341Z,2
5253622,2025-03-02T00:07:20.212343Z,2025-03-02T00:07:20.212344Z,1
5253623,2025-03-02T00:07:20.212329Z,2025-03-02T00:07:20.212334Z,5
5253624,2025-03-02T00:07:25.850093Z,2025-03-02T00:07:25.850095Z,2
5253625,2025-03-02T00:07:25.850079Z,2025-03-02T00:07:25.850088Z,9
5253626,2025-03-02T00:07:25.850085Z,2025-03-02T00:07:25.850089Z,4
5253627,2025-03-02T00:07:25.850088Z,2025-03-02T00:07:25.850093Z,5
5253628,2025-03-02T00:07:25.850077Z,2025-03-02T00:07:25.850087Z,10
5253629,2025-03-02T00:07:32.169392Z,2025-03-02T00:07:32.169402Z,10
5253630,2025-03-02T00:07:32.169409Z,2025-03-02T00:07:32.169410Z,1
5253631,2025-03-02T00:07:32.169403Z,2025-03-02T00:07:32.169407Z,4
5253632,2025-03-02T00:07:32.169407Z,2025-03-02T00:07:32.169409Z,2
5253633,2025-03-02T00:07:32.169393Z,2025-03-02T00:07:32.169403Z,10
5253634,2025-03-02T00:07:37.877094Z,2025-03-02T00:07:37.877095Z,1
5253635,2025-03-02T00:07:37.877080Z,2025-03-02T00:07:37.877089Z,9
5253636,2025-03-02T00:07:37.877092Z,2025-03-02T00:07:37.877098Z,6
5253637,2025-03-02T00:07:37.877093Z,2025-03-02T00:07:37.877095Z,2
5253638,2025-03-02T00:07:37.877080Z,2025-03-02T00:07:37.877088Z,8
5253639,2025-03-02T00:07:44.124997Z,2025-03-02T00:07:44.125000Z,3
5253640,2025-03-02T00:07:44.124993Z,2025-03-02T00:07:44.125002Z,9
5253641,2025-03-02T00:07:50.453420Z,2025-03-02T00:07:50.453427Z,7
5253642,2025-03-02T00:07:50.453407Z,2025-03-02T00:07:50.453414Z,7
5253643,2025-03-02T00:07:50.453416Z,2025-03-02T00:07:50.453422Z,6
5253644,2025-03-02T00:07:50.453419Z,2025-03-02T00:07:50.453420Z,1
5253645,2025-03-02T00:07:50.453406Z,2025-03-02T00:07:50.453414Z,8
5253646,2025-03-02T00:07:56.110109Z,2025-03-02T00:07:56.110110Z,1
5253647,2025-03-02T00:07:56.110095Z,2025-03-02T00:07:56.110102Z,7
5253648,2025-03-02T00:07:56.110110Z,2025-03-02T00:07:56.110111Z,1
5253649,2025-03-02T00:07:56.110097Z,2025-03-02T00:07:56.110103Z,6
5253650,2025-03-02T00:07:56.110110Z,2025-03-02T00:07:56.110117Z,7
5253651,2025-03-02T00:07:56.110104Z,2025-03-02T00:07:56.110105Z,1
5253652,2025-03-02T00:07:56.110095Z,2025-03-02T00:07:56.110101Z,6
5253653,2025-03-02T00:08:02.459736Z,2025-03-02T00:08:02.459741Z,5
5253654,2025-03-02T00:08:02.459730Z,2025-03-02T00:08:02.459740Z,10
5253655,2025-03-02T00:08:08.095868Z,2025-03-02T00:08:08.095870Z,2
5253656,2025-03-02T00:08:08.095856Z,2025-03-02T00:08:08.095862Z,6
5253657,2025-03-02T00:08:08.095886Z,2025-03-02T00:08:08.095891Z,5
5253658,2025-03-02T00:08:08.095873Z,2025-03-02T00:08:08.095880Z,7
5253659,2025-03-02T00:08:08.095876Z,2025-03-02T00:08:08.095877Z,1
5253660,2025-03-02T00:08:08.095866Z,2025-03-02T00:08:08.095871Z,5
5253661,2025-03-02T00:08:08.095879Z,2025-03-02T00:08:08.095880Z,1
5253662,2025-03-02T00:08:08.095873Z,2025-03-02T00:08:08.095874Z,1
5253663,2025-03-02T00:08:08.095875Z,2025-03-02T00:08:08.095877Z,2
5253664,2025-03-02T00:08:08.095879Z,2025-03-02T00:08:08.095881Z,2
5253665,2025-03-02T00:08:08.095863Z,2025-03-02T00:08:08.095871Z,8
5253666,2025-03-02T00:08:20.469314Z,2025-03-02T00:08:20.469322Z,8
5253667,2025-03-02T00:08:20.469303Z,2025-03-02T00:08:20.469311Z,8
5253668,2025-03-02T00:08:20.469315Z,2025-03-02T00:08:20.469322Z,7
5253669,2025-03-02T00:08:20.469300Z,2025-03-02T00:08:20.469308Z,8
5253670,2025-03-02T00:08:20.631534Z,2025-03-02T00:08:20.631535Z,1
5253671,2025-03-02T00:08:20.631536Z,2025-03-02T00:08:20.631538Z,2
5253672,2025-03-02T00:08:20.631541Z,2025-03-02T00:08:20.631552Z,11
5253673,2025-03-02T00:08:20.631524Z,2025-03-02T00:08:20.631531Z,7
5253674,2025-03-02T00:08:26.121396Z,2025-03-02T00:08:26.121404Z,8
5253675,2025-03-02T00:08:26.121408Z,2025-03-02T00:08:26.121415Z,7
5253676,2025-03-02T00:08:26.121407Z,2025-03-02T00:08:26.121409Z,2
5253677,2025-03-02T00:08:26.121398Z,2025-03-02T00:08:26.121404Z,6
5253678,2025-03-02T00:08:32.622534Z,2025-03-02T00:08:32.622553Z,19
5253679,2025-03-02T00:08:32.622557Z,2025-03-02T00:08:32.622559Z,2
5253680,2025-03-02T00:08:32.622545Z,2025-03-02T00:08:32.622557Z,12
5253681,2025-03-02T00:08:32.622558Z,2025-03-02T00:08:32.622562Z,4
5253682,2025-03-02T00:08:32.622540Z,2025-03-02T00:08:32.622552Z,12
5253683,2025-03-02T00:08:44.383518Z,2025-03-02T00:08:44.383526Z,8
5253684,2025-03-02T00:08:44.383531Z,2025-03-02T00:08:44.383533Z,2
5253685,2025-03-02T00:08:44.383527Z,2025-03-02T00:08:44.383530Z,3
5253686,2025-03-02T00:08:44.383530Z,2025-03-02T00:08:44.383531Z,1
5253687,2025-03-02T00:08:44.383519Z,2025-03-02T00:08:44.383526Z,7
5253688,2025-03-02T00:08:49.967234Z,2025-03-02T00:08:49.967238Z,4
5253689,2025-03-02T00:08:49.967222Z,2025-03-02T00:08:49.967231Z,9
5253690,2025-03-02T00:08:49.967228Z,2025-03-02T00:08:49.967233Z,5
5253691,2025-03-02T00:08:49.967220Z,2025-03-02T00:08:49.967232Z,12
5253692,2025-03-02T00:08:56.354238Z,2025-03-02T00:08:56.354245Z,7
5253693,2025-03-02T00:08:56.354229Z,2025-03-02T00:08:56.354236Z,7
5253694,2025-03-02T00:08:56.354247Z,2025-03-02T00:08:56.354249Z,2
5253695,2025-03-02T00:08:56.354247Z,2025-03-02T00:08:56.354252Z,5
5253696,2025-03-02T00:08:56.354250Z,2025-03-02T00:08:56.354255Z,5
5253697,2025-03-02T00:08:56.354241Z,2025-03-02T00:08:56.354248Z,7
5253698,2025-03-02T00:08:56.354246Z,2025-03-02T00:08:56.354247Z,1
5253699,2025-03-02T00:08:56.354242Z,2025-03-02T00:08:56.354243Z,1
5253700,2025-03-02T00:08:56.354243Z,2025-03-02T00:08:56.354245Z,2
5253701,2025-03-02T00:08:56.354234Z,2025-03-02T00:08:56.354239Z,5
5253702,2025-03-02T00:09:07.839262Z,2025-03-02T00:09:07.839270Z,8
5253703,2025-03-02T00:09:14.289880Z,2025-03-02T00:09:14.289882Z,2
5253704,2025-03-02T00:09:14.289863Z,2025-03-02T00:09:14.289869Z,6
5253705,2025-03-02T00:09:14.289875Z,2025-03-02T00:09:14.289882Z,7
5253706,2025-03-02T00:09:14.289860Z,2025-03-02T00:09:14.289870Z,10
5253707,2025-03-02T00:09:20.438217Z,2025-03-02T00:09:20.438223Z,6
5253708,2025-03-02T00:09:20.438205Z,2025-03-02T00:09:20.438214Z,9
5253709,2025-03-02T00:09:20.438217Z,2025-03-02T00:09:20.438219Z,2
5253710,2025-03-02T00:09:20.438202Z,2025-03-02T00:09:20.438212Z,10
5253711,2025-03-02T00:09:26.103103Z,2025-03-02T00:09:26.103108Z,5
5253712,2025-03-02T00:09:26.103111Z,2025-03-02T00:09:26.103116Z,5
5253713,2025-03-02T00:09:26.103105Z,2025-03-02T00:09:26.103112Z,7
5253714,2025-03-02T00:09:32.685452Z,2025-03-02T00:09:32.685460Z,8
5253715,2025-03-02T00:09:32.685472Z,2025-03-02T00:09:32.685473Z,1
5253716,2025-03-02T00:09:32.685466Z,2025-03-02T00:09:32.685467Z,1
5253717,2025-03-02T00:09:32.685473Z,2025-03-02T00:09:32.685476Z,3
5253718,2025-03-02T00:09:32.685463Z,2025-03-02T00:09:32.685470Z,7
5253719,2025-03-02T00:09:32.685466Z,2025-03-02T00:09:32.685468Z,2
5253720,2025-03-02T00:09:32.685470Z,2025-03-02T00:09:32.685472Z,2
5253721,2025-03-02T00:09:32.685473Z,2025-03-02T00:09:32.685474Z,1
5253722,2025-03-02T00:09:32.685458Z,2025-03-02T00:09:32.685463Z,5
5253723,2025-03-02T00:09:38.337103Z,2025-03-02T00:09:38.337111Z,8
5253724,2025-03-02T00:09:38.337089Z,2025-03-02T00:09:38.337099Z,10
5253725,2025-03-02T00:09:38.337120Z,2025-03-02T00:09:38.337122Z,2
5253726,2025-03-02T00:09:38.337120Z,2025-03-02T00:09:38.337125Z,5
5253727,2025-03-02T00:09:38.337115Z,2025-03-02T00:09:38.337117Z,2
5253728,2025-03-02T00:09:38.337120Z,2025-03-02T00:09:38.337121Z,1
5253729,2025-03-02T00:09:38.337102Z,2025-03-02T00:09:38.337109Z,7
5253730,2025-03-02T00:09:38.337108Z,2025-03-02T00:09:38.337111Z,3
5253731,2025-03-02T00:09:38.337114Z,2025-03-02T00:09:38.337117Z,3
5253732,2025-03-02T00:09:38.337104Z,2025-03-02T00:09:38.337106Z,2
5253733,2025-03-02T00:09:38.337106Z,2025-03-02T00:09:38.337108Z,2
5253734,2025-03-02T00:09:38.337110Z,2025-03-02T00:09:38.337112Z,2
5253735,2025-03-02T00:09:38.337097Z,2025-03-02T00:09:38.337103Z,6
5253736,2025-03-02T00:09:50.424307Z,2025-03-02T00:09:50.424313Z,6
5253737,2025-03-02T00:09:50.424302Z,2025-03-02T00:09:50.424311Z,9
5253738,2025-03-02T00:10:02.382692Z,2025-03-02T00:10:02.382697Z,5
5253739,2025-03-02T00:10:02.382683Z,2025-03-02T00:10:02.382689Z,6
5253740,2025-03-02T00:10:02.382700Z,2025-03-02T00:10:02.382708Z,8
5253741,2025-03-02T00:10:02.382695Z,2025-03-02T00:10:02.382696Z,1
5253742,2025-03-02T00:10:02.382697Z,2025-03-02T00:10:02.382698Z,1
5253743,2025-03-02T00:10:02.382701Z,2025-03-02T00:10:02.382702Z,1
5253744,2025-03-02T00:10:02.382685Z,2025-03-02T00:10:02.382692Z,7
5253745,2025-03-02T00:10:08.051722Z,2025-03-02T00:10:08.051724Z,2
5253746,2025-03-02T00:10:08.051723Z,2025-03-02T00:10:08.051725Z,2
5253747,2025-03-02T00:10:08.051710Z,2025-03-02T00:10:08.051717Z,7
5253748,2025-03-02T00:10:08.051720Z,2025-03-02T00:10:08.051725Z,5
5253749,2025-03-02T00:10:08.051718Z,2025-03-02T00:10:08.051719Z,1
5253750,2025-03-02T00:10:08.051706Z,2025-03-02T00:10:08.051713Z,7
5253751,2025-03-02T00:10:14.338166Z,2025-03-02T00:10:14.338173Z,7
5253752,2025-03-02T00:10:14.338161Z,2025-03-02T00:10:14.338169Z,8
5253753,2025-03-02T00:10:14.338165Z,2025-03-02T00:10:14.338169Z,4
5253754,2025-03-02T00:10:14.338157Z,2025-03-02T00:10:14.338168Z,11
5253755,2025-03-02T00:10:19.951164Z,2025-03-02T00:10:19.951172Z,8
5253756,2025-03-02T00:10:19.951162Z,2025-03-02T00:10:19.951163Z,1
5253757,2025-03-02T00:10:19.951151Z,2025-03-02T00:10:19.951158Z,7
5253758,2025-03-02T00:10:19.951160Z,2025-03-02T00:10:19.951161Z,1
5253759,2025-03-02T00:10:19.951162Z,2025-03-02T00:10:19.951165Z,3
5253760,2025-03-02T00:10:19.951162Z,2025-03-02T00:10:19.951164Z,2
5253761,2025-03-02T00:10:19.951148Z,2025-03-02T00:10:19.951156Z,8
5253762,2025-03-02T00:10:26.304309Z,2025-03-02T00:10:26.304317Z,8
5253763,2025-03-02T00:10:26.304332Z,2025-03-02T00:10:26.304339Z,7
5253764,2025-03-02T00:10:26.304322Z,2025-03-02T00:10:26.304325Z,3
5253765,2025-03-02T00:10:26.304331Z,2025-03-02T00:10:26.304333Z,2
5253766,2025-03-02T00:10:26.304334Z,2025-03-02T00:10:26.304335Z,1
5253767,2025-03-02T00:10:26.304317Z,2025-03-02T00:10:26.304323Z,6
5253768,2025-03-02T00:10:26.304329Z,2025-03-02T00:10:26.304336Z,7
5253769,2025-03-02T00:10:26.304329Z,2025-03-02T00:10:26.304331Z,2
5253770,2025-03-02T00:10:26.304323Z,2025-03-02T00:10:26.304325Z,2
5253771,2025-03-02T00:10:26.304329Z,2025-03-02T00:10:26.304330Z,1
5253772,2025-03-02T00:10:26.304332Z,2025-03-02T00:10:26.304333Z,1
5253773,2025-03-02T00:10:26.304318Z,2025-03-02T00:10:26.304324Z,6
5253774,2025-03-02T00:10:31.915861Z,2025-03-02T00:10:31.915870Z,9
5253775,2025-03-02T00:10:31.915867Z,2025-03-02T00:10:31.915871Z,4
5253776,2025-03-02T00:10:31.915860Z,2025-03-02T00:10:31.915869Z,9
5253777,2025-03-02T00:10:38.224397Z,2025-03-02T00:10:38.224402Z,5
5253778,2025-03-02T00:10:38.224404Z,2025-03-02T00:10:38.224405Z,1
5253779,2025-03-02T00:10:38.224392Z,2025-03-02T00:10:38.224400Z,8
5253780,2025-03-02T00:10:50.533298Z,2025-03-02T00:10:50.533305Z,7
5253781,2025-03-02T00:10:50.533309Z,2025-03-02T00:10:50.533310Z,1
5253782,2025-03-02T00:10:50.533311Z,2025-03-02T00:10:50.533315Z,4
5253783,2025-03-02T00:10:50.533309Z,2025-03-02T00:10:50.533311Z,2
5253784,2025-03-02T00:10:50.533299Z,2025-03-02T00:10:50.533304Z,5
5253785,2025-03-02T00:10:56.183515Z,2025-03-02T00:10:56.183521Z,6
5253786,2025-03-02T00:10:56.183514Z,2025-03-02T00:10:56.183521Z,7
5253787,2025-03-02T00:11:02.503463Z,2025-03-02T00:11:02.503470Z,7
5253788,2025-03-02T00:11:02.503460Z,2025-03-02T00:11:02.503461Z,1
5253789,2025-03-02T00:11:02.503451Z,2025-03-02T00:11:02.503456Z,5
5253790,2025-03-02T00:11:02.503462Z,2025-03-02T00:11:02.503464Z,2
5253791,2025-03-02T00:11:02.503463Z,2025-03-02T00:11:02.503465Z,2
5253792,2025-03-02T00:11:02.503466Z,2025-03-02T00:11:02.503467Z,1
5253793,2025-03-02T00:11:02.503451Z,2025-03-02T00:11:02.503458Z,7
5253794,2025-03-02T00:11:08.131030Z,2025-03-02T00:11:08.131038Z,8
5253795,2025-03-02T00:11:08.131038Z,2025-03-02T00:11:08.131041Z,3
5253796,2025-03-02T00:11:08.131044Z,2025-03-02T00:11:08.131045Z,1
5253797,2025-03-02T00:11:08.131032Z,2025-03-02T00:11:08.131039Z,7
5253798,2025-03-02T00:11:14.389311Z,2025-03-02T00:11:14.389312Z,1
5253799,2025-03-02T00:11:14.389312Z,2025-03-02T00:11:14.389314Z,2
5253800,2025-03-02T00:11:14.389315Z,2025-03-02T00:11:14.389317Z,2
5253801,2025-03-02T00:11:14.389300Z,2025-03-02T00:11:14.389306Z,6
5253802,2025-03-02T00:11:14.389316Z,2025-03-02T00:11:14.389318Z,2
5253803,2025-03-02T00:11:14.389308Z,2025-03-02T00:11:14.389312Z,4
5253804,2025-03-02T00:11:14.389320Z,2025-03-02T00:11:14.389328Z,8
5253805,2025-03-02T00:11:14.389310Z,2025-03-02T00:11:14.389317Z,7
5253806,2025-03-02T00:11:14.389298Z,2025-03-02T00:11:14.389307Z,9
5253807,2025-03-02T00:11:20.037604Z,2025-03-02T00:11:20.037611Z,7
5253808,2025-03-02T00:11:20.037620Z,2025-03-02T00:11:20.037623Z,3
5253809,2025-03-02T00:11:20.037615Z,2025-03-02T00:11:20.037622Z,7
5253810,2025-03-02T00:11:20.037616Z,2025-03-02T00:11:20.037617Z,1
5253811,2025-03-02T00:11:20.037622Z,2025-03-02T00:11:20.037626Z,4
5253812,2025-03-02T00:11:20.037615Z,2025-03-02T00:11:20.037621Z,6
5253813,2025-03-02T00:11:20.037617Z,2025-03-02T00:11:20.037618Z,1
5253814,2025-03-02T00:11:20.037620Z,2025-03-02T00:11:20.037622Z,2
5253815,2025-03-02T00:11:20.037625Z,2025-03-02T00:11:20.037626Z,1
5253816,2025-03-02T00:11:20.037626Z,2025-03-02T00:11:20.037628Z,2
5253817,2025-03-02T00:11:20.037608Z,2025-03-02T00:11:20.037613Z,5
5253818,2025-03-02T00:11:26.295089Z,2025-03-02T00:11:26.295096Z,7
5253819,2025-03-02T00:11:26.295084Z,2025-03-02T00:11:26.295092Z,8
5253820,2025-03-02T00:11:31.962995Z,2025-03-02T00:11:31.963003Z,8
5253821,2025-03-02T00:11:44.127166Z,2025-03-02T00:11:44.127173Z,7
5253822,2025-03-02T00:11:44.127164Z,2025-03-02T00:11:44.127174Z,10
5253823,2025-03-02T00:11:50.322617Z,2025-03-02T00:11:50.322624Z,7
5253824,2025-03-02T00:11:50.322605Z,2025-03-02T00:11:50.322611Z,6
5253825,2025-03-02T00:11:50.322619Z,2025-03-02T00:11:50.322628Z,9
5253826,2025-03-02T00:11:50.322602Z,2025-03-02T00:11:50.322611Z,9
5253827,2025-03-02T00:11:55.921711Z,2025-03-02T00:11:55.921715Z,4
5253828,2025-03-02T00:11:55.921700Z,2025-03-02T00:11:55.921707Z,7
5253829,2025-03-02T00:11:55.921723Z,2025-03-02T00:11:55.921726Z,3
5253830,2025-03-02T00:11:55.921718Z,2025-03-02T00:11:55.921721Z,3
5253831,2025-03-02T00:11:55.921715Z,2025-03-02T00:11:55.921717Z,2
5253832,2025-03-02T00:11:55.921712Z,2025-03-02T00:11:55.921713Z,1
5253833,2025-03-02T00:11:55.921716Z,2025-03-02T00:11:55.921717Z,1
5253834,2025-03-02T00:11:55.921720Z,2025-03-02T00:11:55.921721Z,1
5253835,2025-03-02T00:11:55.921720Z,2025-03-02T00:11:55.921722Z,2
5253836,2025-03-02T00:11:55.921705Z,2025-03-02T00:11:55.921712Z,7
5253837,2025-03-02T00:12:02.081198Z,2025-03-02T00:12:02.081200Z,2
5253838,2025-03-02T00:12:02.081189Z,2025-03-02T00:12:02.081195Z,6
5253839,2025-03-02T00:12:02.081198Z,2025-03-02T00:12:02.081199Z,1
5253840,2025-03-02T00:12:02.081186Z,2025-03-02T00:12:02.081193Z,7
5253841,2025-03-02T00:12:08.286252Z,2025-03-02T00:12:08.286261Z,9
5253842,2025-03-02T00:12:08.286275Z,2025-03-02T00:12:08.286280Z,5
5253843,2025-03-02T00:12:08.286267Z,2025-03-02T00:12:08.286268Z,1
5253844,2025-03-02T00:12:08.286268Z,2025-03-02T00:12:08.286272Z,4
5253845,2025-03-02T00:12:08.286262Z,2025-03-02T00:12:08.286266Z,4
5253846,2025-03-02T00:12:08.286267Z,2025-03-02T00:12:08.286268Z,1
5253847,2025-03-02T00:12:08.286272Z,2025-03-02T00:12:08.286274Z,2
5253848,2025-03-02T00:12:08.286270Z,2025-03-02T00:12:08.286272Z,2
5253849,2025-03-02T00:12:08.286270Z,2025-03-02T00:12:08.286272Z,2
5253850,2025-03-02T00:12:08.286275Z,2025-03-02T00:12:08.286277Z,2
5253851,2025-03-02T00:12:08.286258Z,2025-03-02T00:12:08.286263Z,5
5253852,2025-03-02T00:12:13.898836Z,2025-03-02T00:12:13.898840Z,4
5253853,2025-03-02T00:12:13.898816Z,2025-03-02T00:12:13.898833Z,17
5253854,2025-03-02T00:12:13.898838Z,2025-03-02T00:12:13.898841Z,3
5253855,2025-03-02T00:12:13.898830Z,2025-03-02T00:12:13.898837Z,7
5253856,2025-03-02T00:12:13.898834Z,2025-03-02T00:12:13.898835Z,1
5253857,2025-03-02T00:12:13.898816Z,2025-03-02T00:12:13.898829Z,13
5253858,2025-03-02T00:12:20.083032Z,2025-03-02T00:12:20.083041Z,9
5253859,2025-03-02T00:12:20.083031Z,2025-03-02T00:12:20.083040Z,9
5253860,2025-03-02T00:12:26.381674Z,2025-03-02T00:12:26.381688Z,14
5253861,2025-03-02T00:12:26.381691Z,2025-03-02T00:12:26.381697Z,6
5253862,2025-03-02T00:12:26.381673Z,2025-03-02T00:12:26.381687Z,14
5253863,2025-03-02T00:12:38.107876Z,2025-03-02T00:12:38.107884Z,8
5253864,2025-03-02T00:12:38.107885Z,2025-03-02T00:12:38.107890Z,5
5253865,2025-03-02T00:12:38.107878Z,2025-03-02T00:12:38.107885Z,7
5253866,2025-03-02T00:12:50.139498Z,2025-03-02T00:12:50.139503Z,5
5253867,2025-03-02T00:12:50.139480Z,2025-03-02T00:12:50.139488Z,8
5253868,2025-03-02T00:12:50.139494Z,2025-03-02T00:12:50.139495Z,1
5253869,2025-03-02T00:12:50.139495Z,2025-03-02T00:12:50.139497Z,2
5253870,2025-03-02T00:12:50.139480Z,2025-03-02T00:12:50.139489Z,9
5253871,2025-03-02T00:12:56.379988Z,2025-03-02T00:12:56.379998Z,10
5253872,2025-03-02T00:12:56.380003Z,2025-03-02T00:12:56.380006Z,3
5253873,2025-03-02T00:12:56.380007Z,2025-03-02T00:12:56.380008Z,1
5253874,2025-03-02T00:12:56.379997Z,2025-03-02T00:12:56.380003Z,6
5253875,2025-03-02T00:12:56.380009Z,2025-03-02T00:12:56.380011Z,2
5253876,2025-03-02T00:12:56.380000Z,2025-03-02T00:12:56.380008Z,8
5253877,2025-03-02T00:12:56.380007Z,2025-03-02T00:12:56.380014Z,7
5253878,2025-03-02T00:12:56.380003Z,2025-03-02T00:12:56.380004Z,1
5253879,2025-03-02T00:12:56.379995Z,2025-03-02T00:12:56.379999Z,4
5253880,2025-03-02T00:13:01.968549Z,2025-03-02T00:13:01.968551Z,2
5253881,2025-03-02T00:13:01.968527Z,2025-03-02T00:13:01.968536Z,9
5253882,2025-03-02T00:13:01.968562Z,2025-03-02T00:13:01.968563Z,1
5253883,2025-03-02T00:13:01.968555Z,2025-03-02T00:13:01.968558Z,3
5253884,2025-03-02T00:13:01.968554Z,2025-03-02T00:13:01.968556Z,2
5253885,2025-03-02T00:13:01.968539Z,2025-03-02T00:13:01.968555Z,16
5253886,2025-03-02T00:13:01.968555Z,2025-03-02T00:13:01.968558Z,3
5253887,2025-03-02T00:13:01.968566Z,2025-03-02T00:13:01.968567Z,1
5253888,2025-03-02T00:13:01.968567Z,2025-03-02T00:13:01.968568Z,1
5253889,2025-03-02T00:13:01.968559Z,2025-03-02T00:13:01.968560Z,1
5253890,2025-03-02T00:13:01.968561Z,2025-03-02T00:13:01.968562Z,1
5253891,2025-03-02T00:13:01.968562Z,2025-03-02T00:13:01.968564Z,2
5253892,2025-03-02T00:13:01.968537Z,2025-03-02T00:13:01.968550Z,13
5253893,2025-03-02T00:13:08.210905Z,2025-03-02T00:13:08.210906Z,1
5253894,2025-03-02T00:13:08.210889Z,2025-03-02T00:13:08.210898Z,9
5253895,2025-03-02T00:13:08.210909Z,2025-03-02T00:13:08.210914Z,5
5253896,2025-03-02T00:13:08.210903Z,2025-03-02T00:13:08.210911Z,8
5253897,2025-03-02T00:13:08.210904Z,2025-03-02T00:13:08.210905Z,1
5253898,2025-03-02T00:13:08.210907Z,2025-03-02T00:13:08.210909Z,2
5253899,2025-03-02T00:13:08.210892Z,2025-03-02T00:13:08.210898Z,6
5253900,2025-03-02T00:13:14.397548Z,2025-03-02T00:13:14.397557Z,9
5253901,2025-03-02T00:13:19.968197Z,2025-03-02T00:13:19.968205Z,8
5253902,2025-03-02T00:13:32.543948Z,2025-03-02T00:13:32.543952Z,4
5253903,2025-03-02T00:13:32.543942Z,2025-03-02T00:13:32.543953Z,11
5253904,2025-03-02T00:13:32.543963Z,2025-03-02T00:13:32.543967Z,4
5253905,2025-03-02T00:13:32.543959Z,2025-03-02T00:13:32.543960Z,1
5253906,2025-03-02T00:13:32.543954Z,2025-03-02T00:13:32.543961Z,7
5253907,2025-03-02T00:13:32.543956Z,2025-03-02T00:13:32.543958Z,2
5253908,2025-03-02T00:13:32.543956Z,2025-03-02T00:13:32.543958Z,2
5253909,2025-03-02T00:13:32.543942Z,2025-03-02T00:13:32.543952Z,10
5253910,2025-03-02T00:13:38.068089Z,2025-03-02T00:13:38.068096Z,7
5253911,2025-03-02T00:13:38.068077Z,2025-03-02T00:13:38.068088Z,11
5253912,2025-03-02T00:13:38.068097Z,2025-03-02T00:13:38.068101Z,4
5253913,2025-03-02T00:13:38.068088Z,2025-03-02T00:13:38.068091Z,3
5253914,2025-03-02T00:13:38.068091Z,2025-03-02T00:13:38.068093Z,2
5253915,2025-03-02T00:13:38.068078Z,2025-03-02T00:13:38.068086Z,8
5253916,2025-03-02T00:13:44.348588Z,2025-03-02T00:13:44.348595Z,7
5253917,2025-03-02T00:13:44.348592Z,2025-03-02T00:13:44.348594Z,2
5253918,2025-03-02T00:13:44.348580Z,2025-03-02T00:13:44.348587Z,7
5253919,2025-03-02T00:13:44.348603Z,2025-03-02T00:13:44.348607Z,4
5253920,2025-03-02T00:13:44.348587Z,2025-03-02T00:13:44.348594Z,7
5253921,2025-03-02T00:13:44.348589Z,2025-03-02T00:13:44.348591Z,2
5253922,2025-03-02T00:13:44.348576Z,2025-03-02T00:13:44.348584Z,8
5253923,2025-03-02T00:13:50.005702Z,2025-03-02T00:13:50.005709Z,7
5253924,2025-03-02T00:13:50.005689Z,2025-03-02T00:13:50.005697Z,8
5253925,2025-03-02T00:13:50.005702Z,2025-03-02T00:13:50.005703Z,1
5253926,2025-03-02T00:13:50.005706Z,2025-03-02T00:13:50.005712Z,6
