TxSeq,StratTime,EndTime,TimeUse(sec)
1480011,2025-03-02T20:44:01.781362Z,2025-03-02T20:44:08.479140Z,6
1480012,2025-03-02T20:44:08.395592Z,2025-03-02T20:44:11.541053Z,3
1480020,2025-03-02T20:44:32.764444Z,2025-03-02T20:44:35.850168Z,3
1480022,2025-03-02T20:44:47.583462Z,2025-03-02T20:44:50.731052Z,3
1480035,2025-03-02T20:45:10.338324Z,2025-03-02T20:45:16.637583Z,6
1480055,2025-03-02T20:46:24.968871Z,2025-03-02T20:46:31.383118Z,6
1480064,2025-03-02T20:46:44.838083Z,2025-03-02T20:46:51.486596Z,6
1480077,2025-03-02T20:47:23.391977Z,2025-03-02T20:47:29.818173Z,6
1480086,2025-03-02T20:47:57.274161Z,2025-03-02T20:48:00.553724Z,3
1480087,2025-03-02T20:48:00.686231Z,2025-03-02T20:48:07.013813Z,6
1480088,2025-03-02T20:48:00.766428Z,2025-03-02T20:48:07.021415Z,6
1480094,2025-03-02T20:48:24.666866Z,2025-03-02T20:48:27.810951Z,3
1480102,2025-03-02T20:48:45.338726Z,2025-03-02T20:48:49.667767Z,4
1480109,2025-03-02T20:48:59.558818Z,2025-03-02T20:49:06.219916Z,6
1480111,2025-03-02T20:49:12.663501Z,2025-03-02T20:49:15.847179Z,3
1480118,2025-03-02T20:49:38.705487Z,2025-03-02T20:49:42.813837Z,4
1480134,2025-03-02T20:50:34.410552Z,2025-03-02T20:50:37.629493Z,3
1480136,2025-03-02T20:50:47.408853Z,2025-03-02T20:50:53.892042Z,6
1480138,2025-03-02T20:51:01.512410Z,2025-03-02T20:51:04.912288Z,3
1480144,2025-03-02T20:51:13.051598Z,2025-03-02T20:51:16.187421Z,3
1480154,2025-03-02T20:51:55.935596Z,2025-03-02T20:51:59.247377Z,3
1480161,2025-03-02T20:52:12.853138Z,2025-03-02T20:52:20.048070Z,7
1480164,2025-03-02T20:52:22.367932Z,2025-03-02T20:52:29.107499Z,6
1480168,2025-03-02T20:52:51.900008Z,2025-03-02T20:52:58.295272Z,6
1480169,2025-03-02T20:52:51.566714Z,2025-03-02T20:52:55.077614Z,3
1480170,2025-03-02T20:52:55.118947Z,2025-03-02T20:52:58.330063Z,3
1480185,2025-03-02T20:54:03.624758Z,2025-03-02T20:54:10.349694Z,6
1480197,2025-03-02T20:54:44.846255Z,2025-03-02T20:54:51.638619Z,6
1480199,2025-03-02T20:54:51.781090Z,2025-03-02T20:54:58.241054Z,6
1480216,2025-03-02T20:55:44.856145Z,2025-03-02T20:55:48.155530Z,3
1480217,2025-03-02T20:55:44.951730Z,2025-03-02T20:55:48.179934Z,3
1480220,2025-03-02T20:55:56.999770Z,2025-03-02T20:56:03.527351Z,6
1480223,2025-03-02T20:56:10.793174Z,2025-03-02T20:56:13.966802Z,3
1480231,2025-03-02T20:56:47.168149Z,2025-03-02T20:56:53.476903Z,6
1480235,2025-03-02T20:56:53.602460Z,2025-03-02T20:56:59.771537Z,6
1480242,2025-03-02T20:57:19.661887Z,2025-03-02T22:09:18.304099Z,4318
1480246,2025-03-02T20:57:32.355278Z,2025-03-02T20:57:35.425540Z,3
1480252,2025-03-02T20:57:45.374997Z,2025-03-02T20:57:51.666052Z,6
1480260,2025-03-02T20:58:45.828992Z,2025-03-02T20:58:52.759265Z,6
1480261,2025-03-02T20:58:46.517595Z,2025-03-02T20:58:49.632175Z,3
1480262,2025-03-02T20:58:59.279204Z,2025-03-02T20:59:02.341364Z,3
1480264,2025-03-02T20:58:59.218873Z,2025-03-02T20:59:05.356621Z,6
1480267,2025-03-02T20:58:59.273081Z,2025-03-02T20:59:02.326043Z,3
1480271,2025-03-02T20:59:08.508735Z,2025-03-02T20:59:11.523657Z,3
1480273,2025-03-02T20:59:27.449463Z,2025-03-02T20:59:33.578931Z,6
1480275,2025-03-02T20:59:40.135003Z,2025-03-02T20:59:43.475540Z,3
1480298,2025-03-02T21:00:55.531963Z,2025-03-02T21:01:01.669505Z,6
1480303,2025-03-02T21:01:28.504490Z,2025-03-02T21:01:31.549617Z,3
1480310,2025-03-02T21:01:45.977572Z,2025-03-02T21:01:52.437131Z,6
1480313,2025-03-02T21:01:46.350441Z,2025-03-02T21:01:52.440888Z,6
1480314,2025-03-02T21:01:59.047497Z,2025-03-02T21:02:05.108743Z,6
1480320,2025-03-02T21:02:44.335934Z,2025-03-02T21:02:47.428619Z,3
1480336,2025-03-02T21:03:33.240965Z,2025-03-02T21:03:37.130446Z,3
1480337,2025-03-02T21:03:37.138099Z,2025-03-02T21:03:40.194414Z,3
1480338,2025-03-02T21:03:40.343798Z,2025-03-02T21:03:46.813444Z,6
1480345,2025-03-02T21:04:09.306319Z,2025-03-02T21:04:12.851440Z,3
1480351,2025-03-02T21:04:22.997752Z,2025-03-02T21:04:29.208567Z,6
1480354,2025-03-02T21:04:42.905538Z,2025-03-02T21:04:49.328600Z,6
1480358,2025-03-02T21:04:55.806822Z,2025-03-02T21:04:59.395195Z,3
1480373,2025-03-02T21:06:21.540236Z,2025-03-02T21:06:28.227573Z,6
1480374,2025-03-02T21:06:21.675963Z,2025-03-02T21:06:25.065439Z,3
1480375,2025-03-02T21:06:21.950493Z,2025-03-02T23:07:13.390151Z,7251
1480377,2025-03-02T21:06:44.383074Z,2025-03-02T21:06:44.510601Z,0
1480381,2025-03-02T21:06:44.611525Z,2025-03-02T21:06:50.920453Z,6
1480382,2025-03-02T21:06:50.988886Z,2025-03-02T21:06:57.114203Z,6
1480383,2025-03-02T21:06:44.758932Z,2025-03-02T21:06:50.983965Z,6
1480385,2025-03-02T21:07:04.059413Z,2025-03-02T21:07:07.171379Z,3
1480387,2025-03-02T21:07:03.831432Z,2025-03-02T21:07:07.144199Z,3
1480388,2025-03-02T21:07:24.029345Z,2025-03-02T21:07:27.268756Z,3
1480393,2025-03-02T21:08:05.787050Z,2025-03-02T21:08:12.082497Z,6
1480394,2025-03-02T21:08:05.068118Z,2025-03-02T21:08:09.004032Z,3
1480404,2025-03-02T21:08:46.160809Z,2025-03-02T21:08:49.833774Z,3
1480411,2025-03-02T21:09:08.512812Z,2025-03-02T21:09:15.338563Z,6
1480412,2025-03-02T21:09:15.230932Z,2025-03-02T22:51:36.909440Z,6141
1480414,2025-03-02T21:09:28.136821Z,2025-03-02T21:09:31.328303Z,3
1480416,2025-03-02T21:09:39.176354Z,2025-03-02T21:09:42.922891Z,3
1480417,2025-03-02T21:09:32.338699Z,2025-03-02T21:09:39.330647Z,6
1480418,2025-03-02T21:09:38.943779Z,2025-03-02T21:09:46.544119Z,7
1480428,2025-03-02T21:09:53.288868Z,2025-03-02T21:10:00.569128Z,7
1480430,2025-03-02T21:09:56.490331Z,2025-03-02T21:09:59.651166Z,3
1480431,2025-03-02T21:10:00.362437Z,2025-03-02T21:10:00.633877Z,0
1480432,2025-03-02T21:10:08.241700Z,2025-03-02T21:10:11.467226Z,3
1480435,2025-03-02T21:10:18.423469Z,2025-03-02T21:10:22.421468Z,3
1480439,2025-03-02T21:10:30.536723Z,2025-03-02T21:10:36.773877Z,6
1480445,2025-03-02T21:11:06.030288Z,2025-03-02T21:11:09.209689Z,3
1480456,2025-03-02T21:11:47.792011Z,2025-03-02T21:11:51.091658Z,3
1480460,2025-03-02T21:12:01.274355Z,2025-03-02T23:40:45.923675Z,8924
1480462,2025-03-02T21:12:01.299426Z,2025-03-02T23:56:35.950834Z,9874
1480475,2025-03-02T21:12:51.579409Z,2025-03-02T21:12:55.438942Z,3
1480477,2025-03-02T21:12:59.103682Z,2025-03-02T21:13:05.905248Z,6
1480479,2025-03-02T21:12:59.237563Z,2025-03-02T21:13:02.521750Z,3
1480480,2025-03-02T21:13:02.607617Z,2025-03-02T21:13:09.030256Z,6
1480485,2025-03-02T21:13:09.615491Z,2025-03-02T21:13:15.894066Z,6
1480490,2025-03-02T21:13:39.417518Z,2025-03-02T21:13:42.730977Z,3
1480502,2025-03-02T21:14:26.341485Z,2025-03-02T22:57:55.830100Z,6209
1480506,2025-03-02T21:14:49.665378Z,2025-03-02T21:14:56.102144Z,6
1480513,2025-03-02T21:15:40.321402Z,2025-03-02T21:15:43.988397Z,3
1480543,2025-03-02T21:18:01.406547Z,2025-03-02T21:18:07.584946Z,6
1480551,2025-03-02T21:18:50.313098Z,2025-03-02T21:18:53.548583Z,3
1480552,2025-03-02T21:18:50.366901Z,2025-03-02T21:18:53.586509Z,3
1480559,2025-03-02T21:20:44.250233Z,2025-03-02T21:20:44.500747Z,0
1480565,2025-03-02T21:21:39.619801Z,2025-03-02T21:21:43.031649Z,3
1480583,2025-03-02T21:24:14.202530Z,2025-03-02T23:38:20.919818Z,8046
1480585,2025-03-02T21:24:32.730966Z,2025-03-02T21:24:35.874371Z,3
1480586,2025-03-02T21:25:08.952055Z,2025-03-02T21:25:11.990577Z,3
1480593,2025-03-02T21:25:40.533449Z,2025-03-02T21:25:40.788512Z,0
1480606,2025-03-02T21:28:18.653868Z,2025-03-02T21:28:26.204010Z,7
1480612,2025-03-02T21:29:11.317530Z,2025-03-02T21:29:17.968915Z,6
1480615,2025-03-02T21:30:28.619567Z,2025-03-02T21:30:34.970196Z,6
1480616,2025-03-02T21:30:34.918544Z,2025-03-02T21:30:41.292006Z,6
1480625,2025-03-02T21:32:16.468117Z,2025-03-02T21:32:23.607142Z,7
1480626,2025-03-02T21:32:09.518602Z,2025-03-02T21:37:03.564606Z,294
1480627,2025-03-02T21:32:16.723409Z,2025-03-02T21:32:23.680699Z,6
1480631,2025-03-02T21:33:04.020144Z,2025-03-02T21:33:10.806574Z,6
1480636,2025-03-02T21:34:07.216716Z,2025-03-02T21:34:10.421337Z,3
1480644,2025-03-02T21:35:16.301945Z,2025-03-02T21:35:19.917403Z,3
1480647,2025-03-02T21:36:10.122591Z,2025-03-02T21:36:16.745507Z,6
1480652,2025-03-02T21:37:11.240632Z,2025-03-02T21:37:17.506345Z,6
1480659,2025-03-02T21:37:57.474673Z,2025-03-02T21:38:00.567535Z,3
1480663,2025-03-02T21:38:28.060259Z,2025-03-02T21:38:34.155628Z,6
1480668,2025-03-02T21:39:14.530472Z,2025-03-02T21:39:17.621757Z,3
1480676,2025-03-02T21:40:22.449986Z,2025-03-02T21:40:28.620977Z,6
1480682,2025-03-02T21:40:45.908761Z,2025-03-02T21:40:49.012590Z,3
1480686,2025-03-02T21:41:21.790475Z,2025-03-02T21:41:28.144636Z,6
1480688,2025-03-02T21:41:34.602729Z,2025-03-02T21:41:37.636307Z,3
1480708,2025-03-02T21:42:56.373735Z,2025-03-02T21:42:59.545994Z,3
1480716,2025-03-02T21:43:14.710329Z,2025-03-02T21:43:20.747615Z,6
1480718,2025-03-02T21:43:14.704840Z,2025-03-02T21:43:17.732483Z,3
1480719,2025-03-02T21:43:08.680495Z,2025-03-02T21:43:14.711894Z,6
1480720,2025-03-02T21:43:14.715891Z,2025-03-02T21:43:20.759262Z,6
1480731,2025-03-02T21:43:42.768307Z,2025-03-02T21:43:45.990505Z,3
1480750,2025-03-02T21:44:47.993072Z,2025-03-02T21:44:51.219203Z,3
1480756,2025-03-02T21:45:18.270980Z,2025-03-02T21:45:24.501593Z,6
1480759,2025-03-02T21:45:31.540738Z,2025-03-02T21:45:34.626474Z,3
1480768,2025-03-02T21:46:13.449603Z,2025-03-02T21:46:16.937690Z,3
1480774,2025-03-02T21:46:23.231615Z,2025-03-02T21:46:26.335420Z,3
1480778,2025-03-02T21:46:42.362911Z,2025-03-02T21:46:45.576394Z,3
1480786,2025-03-02T21:47:08.087408Z,2025-03-02T21:47:14.160368Z,6
1480795,2025-03-02T21:47:27.948477Z,2025-03-02T21:47:31.008156Z,3
1480818,2025-03-02T21:49:04.662088Z,2025-03-02T21:49:04.799495Z,0
1480819,2025-03-02T21:49:04.479963Z,2025-03-02T21:49:11.546434Z,7
1480836,2025-03-02T21:50:31.806260Z,2025-03-02T21:50:38.247585Z,6
1480838,2025-03-02T21:50:39.962493Z,2025-03-02T21:50:43.357971Z,3
1480839,2025-03-02T21:50:46.944948Z,2025-03-02T21:50:47.332692Z,0
1480862,2025-03-02T21:51:53.045045Z,2025-03-02T21:52:00.518980Z,7
1480863,2025-03-02T21:51:53.208758Z,2025-03-02T21:51:57.300631Z,4
1480868,2025-03-02T21:52:23.384097Z,2025-03-02T21:52:30.552726Z,7
1480870,2025-03-02T21:52:27.209207Z,2025-03-02T21:52:30.694471Z,3
1480874,2025-03-02T21:52:44.544012Z,2025-03-02T21:52:45.548751Z,1
1480890,2025-03-02T21:54:10.868591Z,2025-03-02T21:54:14.330264Z,3
1480891,2025-03-02T21:54:10.407725Z,2025-03-02T21:54:17.482616Z,7
1480894,2025-03-02T21:54:10.704352Z,2025-03-02T21:54:14.193731Z,3
1480898,2025-03-02T21:54:30.073940Z,2025-03-02T21:54:33.150114Z,3
1480902,2025-03-02T21:54:50.316192Z,2025-03-02T21:54:57.314937Z,6
1480910,2025-03-02T21:54:57.368623Z,2025-03-02T21:55:00.790340Z,3
1480920,2025-03-02T21:55:48.774887Z,2025-03-02T21:55:52.001795Z,3
1480927,2025-03-02T21:55:58.418232Z,2025-03-02T21:56:01.480147Z,3
1480962,2025-03-02T21:57:23.867238Z,2025-03-02T21:57:27.292740Z,3
1480963,2025-03-02T21:57:33.847277Z,2025-03-02T21:57:36.947051Z,3
1480971,2025-03-02T21:57:33.900005Z,2025-03-02T21:57:36.941436Z,3
1480980,2025-03-02T21:57:54.707390Z,2025-03-02T21:58:01.340712Z,6
1480982,2025-03-02T21:58:01.289921Z,2025-03-02T21:58:04.459102Z,3
1480990,2025-03-02T21:58:29.800659Z,2025-03-02T21:58:33.639596Z,3
1480992,2025-03-02T21:58:33.650403Z,2025-03-02T21:58:37.142916Z,3
1480997,2025-03-02T21:58:56.978845Z,2025-03-02T23:51:32.249760Z,6755
1481004,2025-03-02T21:59:20.080449Z,2025-03-02T21:59:26.146606Z,6
1481008,2025-03-02T21:59:39.941515Z,2025-03-02T21:59:46.279504Z,6
1481012,2025-03-02T21:59:46.282560Z,2025-03-02T21:59:52.390263Z,6
1481014,2025-03-02T21:59:59.376640Z,2025-03-02T22:00:05.554565Z,6
1481018,2025-03-02T22:00:24.591010Z,2025-03-02T22:00:30.775294Z,6
1481023,2025-03-02T22:00:37.051474Z,2025-03-02T22:00:43.138975Z,6
1481028,2025-03-02T22:01:04.330443Z,2025-03-02T22:01:07.685458Z,3
1481029,2025-03-02T22:01:07.742237Z,2025-03-02T23:08:09.703751Z,4021
1481031,2025-03-02T22:01:10.939107Z,2025-03-02T23:43:18.008018Z,6127
1481034,2025-03-02T22:01:20.232915Z,2025-03-02T22:01:23.260171Z,3
1481035,2025-03-02T22:01:20.225093Z,2025-03-02T22:01:23.256472Z,3
1481036,2025-03-02T22:01:20.206467Z,2025-03-02T22:01:23.267112Z,3
1481044,2025-03-02T22:02:12.931271Z,2025-03-02T22:02:16.023439Z,3
1481062,2025-03-02T22:03:10.375599Z,2025-03-02T22:03:16.473818Z,6
1481069,2025-03-02T22:03:33.598592Z,2025-03-02T22:03:36.658739Z,3
1481077,2025-03-02T22:03:47.005908Z,2025-03-02T22:03:50.103789Z,3
1481079,2025-03-02T22:03:56.701643Z,2025-03-02T22:03:59.807735Z,3
1481087,2025-03-02T22:04:32.804351Z,2025-03-02T22:04:39.192273Z,6
1481088,2025-03-02T22:04:52.701927Z,2025-03-02T22:04:56.017332Z,3
1481091,2025-03-02T22:05:16.138467Z,2025-03-02T22:05:22.259961Z,6
1481092,2025-03-02T22:05:29.184768Z,2025-03-02T22:05:32.228609Z,3
1481107,2025-03-02T22:06:30.536320Z,2025-03-02T22:06:36.823427Z,6
1481110,2025-03-02T22:06:33.569917Z,2025-03-02T22:06:40.066224Z,6
1481113,2025-03-02T22:06:40.376296Z,2025-03-02T22:06:46.802590Z,6
1481114,2025-03-02T22:06:57.124558Z,2025-03-02T22:07:00.197417Z,3
1481116,2025-03-02T22:06:47.074533Z,2025-03-02T22:06:53.623551Z,6
1481118,2025-03-02T22:06:53.689788Z,2025-03-02T22:06:57.153007Z,3
1481119,2025-03-02T22:06:53.894047Z,2025-03-02T22:07:00.218166Z,6
1481129,2025-03-02T22:07:47.253545Z,2025-03-02T22:07:50.486729Z,3
1481131,2025-03-02T22:07:47.292159Z,2025-03-02T22:07:50.593623Z,3
1481135,2025-03-02T22:07:50.579127Z,2025-03-02T22:07:56.812828Z,6
1481151,2025-03-02T22:08:50.209261Z,2025-03-02T22:08:56.375222Z,6
1481165,2025-03-02T22:09:40.285274Z,2025-03-02T22:09:43.732206Z,3
1481171,2025-03-02T22:10:20.784628Z,2025-03-02T22:10:24.325146Z,3
1481178,2025-03-02T22:10:42.831317Z,2025-03-02T22:10:47.219185Z,4
1481191,2025-03-02T22:11:21.771873Z,2025-03-02T22:11:25.194054Z,3
1481201,2025-03-02T22:11:51.828918Z,2025-03-02T22:11:58.365383Z,6
1481207,2025-03-02T22:11:58.294533Z,2025-03-02T22:12:01.506213Z,3
1481211,2025-03-02T22:12:15.253147Z,2025-03-02T22:12:22.100592Z,6
1481217,2025-03-02T22:12:35.273395Z,2025-03-02T22:12:42.007181Z,6
1481218,2025-03-02T22:12:48.347869Z,2025-03-02T22:12:55.108658Z,6
1481219,2025-03-02T22:12:48.468613Z,2025-03-02T22:12:51.957717Z,3
1481222,2025-03-02T22:12:55.250233Z,2025-03-02T22:23:27.416535Z,632
1481228,2025-03-02T22:13:22.722777Z,2025-03-02T22:13:29.090215Z,6
1481235,2025-03-02T22:13:44.865488Z,2025-03-02T22:13:51.799649Z,6
1481257,2025-03-02T22:14:51.172616Z,2025-03-02T22:14:54.313269Z,3
1481259,2025-03-02T22:15:09.345512Z,2025-03-02T22:15:10.405259Z,1
1481266,2025-03-02T22:15:23.716151Z,2025-03-02T23:56:35.194407Z,6071
1481272,2025-03-02T22:15:40.591453Z,2025-03-02T22:15:47.420131Z,6
1481273,2025-03-02T22:15:47.461543Z,2025-03-02T22:15:50.901369Z,3
1481275,2025-03-02T22:15:50.806943Z,2025-03-02T22:15:53.986767Z,3
1481276,2025-03-02T22:15:54.089418Z,2025-03-02T22:15:57.259397Z,3
1481285,2025-03-02T22:16:27.027430Z,2025-03-02T22:16:27.094448Z,0
1481286,2025-03-02T22:16:28.024358Z,2025-03-02T22:16:34.731766Z,6
1481290,2025-03-02T22:16:41.694470Z,2025-03-02T22:16:45.376103Z,3
1481291,2025-03-02T22:16:45.522524Z,2025-03-02T22:16:51.993053Z,6
1481296,2025-03-02T22:17:00.969112Z,2025-03-02T22:17:04.318996Z,3
1481303,2025-03-02T22:17:24.115104Z,2025-03-02T22:17:30.648962Z,6
1481311,2025-03-02T22:17:59.250192Z,2025-03-02T23:55:21.313600Z,5842
1481313,2025-03-02T22:17:58.695082Z,2025-03-02T22:18:03.528592Z,4
1481334,2025-03-02T22:19:05.086630Z,2025-03-02T22:19:08.709382Z,3
1481338,2025-03-02T22:19:18.304731Z,2025-03-02T22:19:25.076834Z,6
1481339,2025-03-02T22:19:21.759908Z,2025-03-02T22:19:25.047319Z,3
1481340,2025-03-02T22:19:21.844615Z,2025-03-02T22:19:28.101666Z,6
1481346,2025-03-02T22:19:50.850455Z,2025-03-02T22:19:57.497671Z,6
1481352,2025-03-02T22:20:26.197304Z,2025-03-02T22:20:29.627786Z,3
1481356,2025-03-02T22:20:29.588573Z,2025-03-02T22:20:32.786540Z,3
1481358,2025-03-02T22:20:40.178771Z,2025-03-02T22:20:46.411455Z,6
1481376,2025-03-02T22:21:58.921626Z,2025-03-02T22:31:14.896132Z,555
1481392,2025-03-02T22:23:05.136244Z,2025-03-02T22:23:11.207910Z,6
1481396,2025-03-02T22:23:17.670530Z,2025-03-02T22:23:20.680050Z,3
1481398,2025-03-02T22:23:33.570531Z,2025-03-02T22:23:39.695242Z,6
1481401,2025-03-02T22:23:54.427451Z,2025-03-02T22:24:00.491713Z,6
1481402,2025-03-02T22:23:57.472482Z,2025-03-02T22:24:00.514115Z,3
1481403,2025-03-02T22:23:57.474921Z,2025-03-02T22:24:00.528488Z,3
1481409,2025-03-02T22:24:41.484936Z,2025-03-02T22:24:44.852726Z,3
1481442,2025-03-02T22:26:45.012667Z,2025-03-02T22:26:48.233237Z,3
1481446,2025-03-02T22:26:48.208962Z,2025-03-02T22:26:51.642241Z,3
1481447,2025-03-02T22:26:51.707429Z,2025-03-02T22:26:54.764195Z,3
1481448,2025-03-02T22:26:51.698694Z,2025-03-02T22:26:54.750431Z,3
1481455,2025-03-02T22:27:13.540592Z,2025-03-02T22:27:19.979966Z,6
1481466,2025-03-02T22:27:53.349798Z,2025-03-02T22:27:59.714424Z,6
1481478,2025-03-02T22:28:23.942049Z,2025-03-02T22:28:27.401584Z,3
1481482,2025-03-02T22:28:54.777445Z,2025-03-02T22:28:58.536152Z,3
1481483,2025-03-02T22:29:00.052101Z,2025-03-02T22:29:06.357556Z,6
1481490,2025-03-02T22:29:09.440065Z,2025-03-02T22:29:15.646112Z,6
1481491,2025-03-02T22:29:12.534822Z,2025-03-02T22:29:15.629417Z,3
1481496,2025-03-02T22:29:34.259524Z,2025-03-02T22:29:40.301944Z,6
1481498,2025-03-02T22:29:47.096570Z,2025-03-02T22:29:50.360645Z,3
1481502,2025-03-02T22:30:00.939359Z,2025-03-02T22:30:07.290594Z,6
1481503,2025-03-02T22:30:07.460678Z,2025-03-02T22:30:10.732611Z,3
1481504,2025-03-02T22:30:10.747999Z,2025-03-02T22:30:13.844909Z,3
1481507,2025-03-02T22:30:16.972956Z,2025-03-02T22:30:20.021022Z,3
1481508,2025-03-02T22:30:10.810975Z,2025-03-02T22:30:16.953120Z,6
1481510,2025-03-02T22:30:27.851489Z,2025-03-02T22:30:31.688684Z,3
1481515,2025-03-02T22:30:48.341992Z,2025-03-02T22:30:51.883594Z,3
1481517,2025-03-02T22:30:55.148874Z,2025-03-02T22:30:58.207738Z,3
1481526,2025-03-02T22:31:29.069932Z,2025-03-02T22:31:32.420277Z,3
1481547,2025-03-02T22:33:09.932822Z,2025-03-02T22:33:16.329555Z,6
1481556,2025-03-02T22:33:55.244043Z,2025-03-02T22:33:58.758647Z,3
1481565,2025-03-02T22:34:37.466889Z,2025-03-02T22:34:44.540945Z,7
1481567,2025-03-02T22:34:37.275908Z,2025-03-02T22:34:44.491440Z,7
1481575,2025-03-02T22:35:29.353496Z,2025-03-02T22:35:32.881613Z,3
1481581,2025-03-02T22:35:49.212498Z,2025-03-02T22:35:52.495197Z,3
1481582,2025-03-02T22:35:55.106598Z,2025-03-02T22:36:01.952557Z,6
1481585,2025-03-02T22:36:09.896486Z,2025-03-02T22:36:16.404485Z,6
1481586,2025-03-02T22:36:16.562112Z,2025-03-02T23:42:20.212651Z,3963
1481590,2025-03-02T22:36:23.492815Z,2025-03-02T22:36:29.704340Z,6
1481591,2025-03-02T22:36:23.158938Z,2025-03-02T22:36:26.673514Z,3
1481594,2025-03-02T22:36:48.254002Z,2025-03-02T22:36:54.453585Z,6
1481601,2025-03-02T22:37:29.511436Z,2025-03-02T22:37:32.575360Z,3
1481602,2025-03-02T22:37:39.310725Z,2025-03-02T22:37:42.543266Z,3
1481603,2025-03-02T22:37:35.967107Z,2025-03-02T22:37:39.240502Z,3
1481604,2025-03-02T22:37:42.529515Z,2025-03-02T22:37:45.602232Z,3
1481608,2025-03-02T22:37:54.513638Z,2025-03-02T22:37:58.124324Z,3
1481609,2025-03-02T22:37:58.132044Z,2025-03-02T22:38:01.285720Z,3
1481610,2025-03-02T22:37:57.999510Z,2025-03-02T22:38:01.261414Z,3
1481611,2025-03-02T22:38:15.634102Z,2025-03-02T22:38:19.456792Z,3
1481612,2025-03-02T22:38:16.031299Z,2025-03-02T22:38:22.661733Z,6
1481621,2025-03-02T22:39:19.109672Z,2025-03-02T22:39:25.693670Z,6
1481624,2025-03-02T22:39:25.813074Z,2025-03-02T22:39:29.007972Z,3
1481631,2025-03-02T22:39:55.986117Z,2025-03-02T22:39:59.263451Z,3
1481633,2025-03-02T22:39:52.811356Z,2025-03-02T22:39:55.911101Z,3
1481637,2025-03-02T22:40:12.464656Z,2025-03-02T22:40:19.031661Z,6
1481643,2025-03-02T22:40:54.256195Z,2025-03-02T22:40:57.452750Z,3
1481644,2025-03-02T22:40:50.253504Z,2025-03-02T22:40:53.550774Z,3
1481645,2025-03-02T22:40:50.456741Z,2025-03-02T22:40:53.708217Z,3
1481651,2025-03-02T22:41:00.623520Z,2025-03-02T22:41:06.750585Z,6
1481656,2025-03-02T22:41:16.956567Z,2025-03-02T22:41:23.458823Z,6
1481666,2025-03-02T22:41:51.345599Z,2025-03-02T22:41:54.401102Z,3
1481667,2025-03-02T22:41:57.754560Z,2025-03-02T22:42:00.941954Z,3
1481672,2025-03-02T22:42:22.200920Z,2025-03-02T22:42:25.445791Z,3
1481679,2025-03-02T22:42:48.953627Z,2025-03-02T22:42:55.263529Z,6
1481680,2025-03-02T22:42:48.916823Z,2025-03-02T22:42:55.253693Z,6
1481686,2025-03-02T22:43:22.766052Z,2025-03-02T23:10:46.576411Z,1643
1481687,2025-03-02T22:43:22.591415Z,2025-03-02T22:43:29.049601Z,6
1481689,2025-03-02T22:43:22.706973Z,2025-03-02T22:43:29.132305Z,6
1481701,2025-03-02T22:44:09.577742Z,2025-03-02T22:44:12.940012Z,3
1481703,2025-03-02T22:44:09.824225Z,2025-03-02T22:44:16.054572Z,6
1481711,2025-03-02T22:44:49.611398Z,2025-03-02T22:44:56.052637Z,6
1481728,2025-03-02T22:45:52.308693Z,2025-03-02T22:45:58.416295Z,6
1481729,2025-03-02T22:46:04.842986Z,2025-03-02T22:46:07.897286Z,3
1481747,2025-03-02T22:46:57.710519Z,2025-03-02T22:47:00.737660Z,3
1481756,2025-03-02T22:47:33.803477Z,2025-03-02T22:47:36.855258Z,3
1481762,2025-03-02T22:47:46.605793Z,2025-03-02T22:47:49.721330Z,3
1481768,2025-03-02T22:47:49.823433Z,2025-03-02T22:47:53.093884Z,3
1481772,2025-03-02T22:47:56.430348Z,2025-03-02T22:47:59.718792Z,3
1481774,2025-03-02T22:47:56.553822Z,2025-03-02T22:47:59.730978Z,3
1481779,2025-03-02T22:48:03.066559Z,2025-03-02T22:48:06.135053Z,3
1481792,2025-03-02T22:48:36.818547Z,2025-03-02T22:48:40.990916Z,4
1481797,2025-03-02T22:48:53.012531Z,2025-03-02T22:48:56.369938Z,3
1481798,2025-03-02T22:48:52.777238Z,2025-03-02T22:48:59.619110Z,6
1481804,2025-03-02T22:49:12.905742Z,2025-03-02T22:49:19.145165Z,6
1481813,2025-03-02T22:49:44.075552Z,2025-03-02T23:57:27.405547Z,4063
1481821,2025-03-02T22:50:17.736269Z,2025-03-02T22:50:24.030268Z,6
1481822,2025-03-02T22:50:17.787707Z,2025-03-02T22:50:20.838622Z,3
1481826,2025-03-02T22:50:33.355082Z,2025-03-02T22:50:36.438438Z,3
1481827,2025-03-02T22:50:30.245785Z,2025-03-02T22:50:33.292791Z,3
1481836,2025-03-02T22:51:11.856124Z,2025-03-02T22:51:16.021570Z,4
1481837,2025-03-02T22:51:12.531922Z,2025-03-02T22:51:16.212246Z,3
1481841,2025-03-02T22:51:16.269520Z,2025-03-02T22:51:19.742172Z,3
1481842,2025-03-02T22:51:29.039745Z,2025-03-02T22:51:35.719517Z,6
1481857,2025-03-02T22:52:03.594102Z,2025-03-02T22:52:06.985287Z,3
1481861,2025-03-02T22:52:26.290552Z,2025-03-02T22:52:32.447141Z,6
1481868,2025-03-02T22:52:46.828228Z,2025-03-02T23:40:22.834059Z,2856
1481871,2025-03-02T22:53:00.129389Z,2025-03-02T22:53:03.713381Z,3
1481879,2025-03-02T22:53:22.868538Z,2025-03-02T22:53:29.279442Z,6
